DATE-TIME,MAC-ADDRESS,CALIB-FREQ,CALIB-POWER-2G,CALIB-POWER-5G,TEST-SENS-2G,TEST-SENS-5G,VERIFY-SIGNAL-2G,VERIFY-SIGNAL-5G,ERROR-CODE,TOTAL-RESULT
2018/05/28 14:05:57,A4:F4:C2:90:90:91,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,,FAIL
2018/05/28 14:19:53,A4:F4:C2:90:90:91,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,,FAIL
2018/05/28 14:24:15,A4:F4:C2:90:90:91,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,,FAIL
2018/05/28 15:15:23,A4:F4:C2:90:90:91,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,,FAIL
2018/05/28 15:20:14,A4:F4:C2:90:90:91,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,,FAIL
2018/05/28 15:23:51,A4:F4:C2:90:90:91,-,-,-,PASS,PASS,PASS,PASS,,PASS
2018/05/28 15:25:23,A4:F4:C2:90:90:91,-,-,-,PASS,PASS,PASS,PASS,,PASS
