RANGEFREQ,ANTEN,WIFI,RATE,BANDWIDTH,CHANNEL,POWER-LIMIT,POWER-ACTUAL,EVM-MAX,EVM-ACTUAL,FREQ-ERROR,RESULT
2G,2,802.11n,MCS7,20,7,17~21.5,18.9,-28,-32.5,1261,PASS
2G,2,802.11n,MCS7,20,8,17~21.5,18.91,-28,-32.6,1308,PASS
2G,2,802.11n,MCS7,20,9,17~21.5,18.91,-28,-32.7,1306,PASS
2G,2,802.11n,MCS7,20,10,17~21.5,18.84,-28,-33,1272,PASS
2G,2,802.11n,MCS7,20,11,17~21.5,19.24,-28,-31.6,1362,PASS
2G,2,802.11n,MCS7,20,12,17~21.5,19.13,-28,-32.1,1305,PASS
2G,2,802.11n,MCS7,20,13,17~21.5,19.01,-28,-32.9,1293,PASS
5G,1,802.11g,MCS7,20,184,16~20.5,18.25,-25,-33.6,2888,PASS
5G,1,802.11g,MCS7,20,36,16~20.5,18.31,-25,-35.5,3134,PASS
5G,1,802.11g,MCS7,20,40,16~20.5,17.96,-25,-35.6,2893,PASS
5G,1,802.11g,MCS7,20,44,16~20.5,18.07,-25,-34.8,3047,PASS
5G,1,802.11g,MCS7,20,48,16~20.5,18.27,-25,-33.4,3098,PASS
5G,1,802.11g,MCS7,20,52,16~20.5,18.03,-25,-34.7,2900,PASS
5G,1,802.11g,MCS7,20,56,16~20.5,17.91,-25,-33.4,3065,PASS
5G,1,802.11g,MCS7,20,60,16~20.5,18.81,-25,-27.8,3010,PASS
5G,1,802.11g,MCS7,20,64,16~20.5,18.12,-25,-28.2,2878,PASS
5G,1,802.11g,MCS7,20,100,16~20.5,18.38,-25,-34.2,2955,PASS
5G,1,802.11g,MCS7,20,104,16~20.5,18.55,-25,-34.2,3000,PASS
5G,1,802.11g,MCS7,20,108,16~20.5,18.17,-25,-35.4,3030,PASS
5G,1,802.11g,MCS7,20,112,16~20.5,18.11,-25,-35.1,2924,PASS
5G,1,802.11g,MCS7,20,116,16~20.5,18.26,-25,-36.1,3009,PASS
5G,1,802.11g,MCS7,20,120,16~20.5,18.21,-25,-35.5,2969,PASS
5G,1,802.11g,MCS7,20,124,16~20.5,18.05,-25,-35.5,2974,PASS
5G,1,802.11g,MCS7,20,128,16~20.5,18.37,-25,-34.2,3036,PASS
5G,1,802.11g,MCS7,20,132,16~20.5,18.07,-25,-32.8,3083,PASS
5G,1,802.11g,MCS7,20,136,16~20.5,18.26,-25,-32.2,3017,PASS
5G,1,802.11g,MCS7,20,140,16~20.5,18.38,-25,-32.3,3008,PASS
5G,1,802.11g,MCS7,20,144,16~20.5,18.67,-25,-32.3,3039,PASS
5G,1,802.11g,MCS7,20,149,16~20.5,18.05,-25,-34.6,2998,PASS
5G,1,802.11g,MCS7,20,153,16~20.5,18.05,-25,-34.8,3065,PASS
5G,1,802.11g,MCS7,20,157,16~20.5,18.4,-25,-34.8,2888,PASS
5G,1,802.11g,MCS7,20,161,16~20.5,18.34,-25,-35.2,3027,PASS
5G,1,802.11g,MCS7,20,165,16~20.5,18.27,-25,-35.2,3071,PASS
5G,2,802.11g,MCS7,20,184,16~20.5,17.96,-25,-36.3,2422,PASS
5G,2,802.11g,MCS7,20,36,16~20.5,18.25,-25,-36.3,2661,PASS
5G,2,802.11g,MCS7,20,40,16~20.5,17.85,-25,-35.2,2608,PASS
5G,2,802.11g,MCS7,20,44,16~20.5,17.93,-25,-33.1,2625,PASS
5G,2,802.11g,MCS7,20,48,16~20.5,18.07,-25,-32.2,2684,PASS
5G,2,802.11g,MCS7,20,52,16~20.5,18.05,-25,-34,2590,PASS
5G,2,802.11g,MCS7,20,56,16~20.5,18.16,-25,-35.1,2790,PASS
5G,2,802.11g,MCS7,20,60,16~20.5,18.42,-25,-33.7,2639,PASS
5G,2,802.11g,MCS7,20,64,16~20.5,18.06,-25,-34.3,2515,PASS
5G,2,802.11g,MCS7,20,100,16~20.5,17.78,-25,-37.4,2776,PASS
5G,2,802.11g,MCS7,20,104,16~20.5,17.91,-25,-37.5,2841,PASS
5G,2,802.11g,MCS7,20,108,16~20.5,19.09,-25,-35.9,2722,PASS
5G,2,802.11g,MCS7,20,112,16~20.5,18.34,-25,-35.4,2722,PASS
5G,2,802.11g,MCS7,20,116,16~20.5,17.91,-25,-34.6,2754,PASS
5G,2,802.11g,MCS7,20,120,16~20.5,18.11,-25,-31.8,2883,PASS
5G,2,802.11g,MCS7,20,124,16~20.5,18.1,-25,-32.1,2876,PASS
5G,2,802.11g,MCS7,20,128,16~20.5,18.26,-25,-33,2942,PASS
5G,2,802.11g,MCS7,20,132,16~20.5,18.19,-25,-34.4,2881,PASS
5G,2,802.11g,MCS7,20,136,16~20.5,18.18,-25,-35.2,2665,PASS
5G,2,802.11g,MCS7,20,140,16~20.5,18.24,-25,-36.7,2769,PASS
5G,2,802.11g,MCS7,20,144,16~20.5,18.37,-25,-36.2,2719,PASS
5G,2,802.11g,MCS7,20,149,16~20.5,17.85,-25,-36.7,2819,PASS
5G,2,802.11g,MCS7,20,153,16~20.5,17.88,-25,-37.2,2933,PASS
5G,2,802.11g,MCS7,20,157,16~20.5,17.8,-25,-37.8,2761,PASS
5G,2,802.11g,MCS7,20,161,16~20.5,17.83,-25,-37.5,2944,PASS
5G,2,802.11g,MCS7,20,165,16~20.5,18,-25,-35.6,2868,PASS
5G,1,802.11n,MCS7,20,184,15~19.5,17.4,-28,-37.3,2507,PASS
5G,1,802.11n,MCS7,20,36,15~19.5,17.34,-28,-37.9,2546,PASS
5G,1,802.11n,MCS7,20,40,15~19.5,16.93,-28,-38.1,2643,PASS
5G,1,802.11n,MCS7,20,44,15~19.5,17.18,-28,-38,2632,PASS
5G,1,802.11n,MCS7,20,48,15~19.5,17.23,-28,-37.7,2708,PASS
5G,1,802.11n,MCS7,20,52,15~19.5,16.97,-28,-38.5,2580,PASS
5G,1,802.11n,MCS7,20,56,15~19.5,16.83,-28,-37.9,2655,PASS
5G,1,802.11n,MCS7,20,60,15~19.5,17.8,-28,-32.4,2635,PASS
5G,1,802.11n,MCS7,20,64,15~19.5,17.12,-28,-33,2537,PASS
5G,1,802.11n,MCS7,20,100,15~19.5,17.31,-28,-37.6,2738,PASS
5G,1,802.11n,MCS7,20,104,15~19.5,17.48,-28,-37,2524,PASS
5G,1,802.11n,MCS7,20,108,15~19.5,17.06,-28,-36.9,2741,PASS
5G,1,802.11n,MCS7,20,112,15~19.5,17.01,-28,-36.6,2620,PASS
5G,1,802.11n,MCS7,20,116,15~19.5,17.1,-28,-36.4,2685,PASS
5G,1,802.11n,MCS7,20,120,15~19.5,17.06,-28,-36.5,2737,PASS
5G,1,802.11n,MCS7,20,124,15~19.5,16.99,-28,-36.9,2511,PASS
5G,1,802.11n,MCS7,20,128,15~19.5,17.3,-28,-37.1,2629,PASS
5G,1,802.11n,MCS7,20,132,15~19.5,17.02,-28,-36.4,2622,PASS
5G,1,802.11n,MCS7,20,136,15~19.5,17.15,-28,-36.4,2722,PASS
5G,1,802.11n,MCS7,20,140,15~19.5,17.23,-28,-35.9,2609,PASS
5G,1,802.11n,MCS7,20,144,15~19.5,17.58,-28,-35.6,2735,PASS
5G,1,802.11n,MCS7,20,149,15~19.5,16.91,-28,-35.4,2496,PASS
5G,1,802.11n,MCS7,20,153,15~19.5,17,-28,-34.9,2594,PASS
5G,1,802.11n,MCS7,20,157,15~19.5,17.32,-28,-34.5,2509,PASS
5G,1,802.11n,MCS7,20,161,15~19.5,17.18,-28,-34.8,2553,PASS
5G,1,802.11n,MCS7,20,165,15~19.5,17.12,-28,-35.2,2602,PASS
5G,2,802.11n,MCS7,20,184,15~19.5,16.92,-28,-37,2189,PASS
5G,2,802.11n,MCS7,20,36,15~19.5,17,-28,-38.7,2396,PASS
5G,2,802.11n,MCS7,20,40,15~19.5,16.79,-28,-39,2283,PASS
5G,2,802.11n,MCS7,20,44,15~19.5,16.97,-28,-37.4,2324,PASS
5G,2,802.11n,MCS7,20,48,15~19.5,16.98,-28,-37.9,2345,PASS
5G,2,802.11n,MCS7,20,52,15~19.5,16.9,-28,-38.5,2387,PASS
5G,2,802.11n,MCS7,20,56,15~19.5,17.01,-28,-38,2398,PASS
5G,2,802.11n,MCS7,20,60,15~19.5,17.19,-28,-37.4,2472,PASS
5G,2,802.11n,MCS7,20,64,15~19.5,16.89,-28,-37.2,2291,PASS
5G,2,802.11n,MCS7,20,100,15~19.5,16.56,-28,-37.5,2594,PASS
5G,2,802.11n,MCS7,20,104,15~19.5,16.69,-28,-37.5,2290,PASS
5G,2,802.11n,MCS7,20,108,15~19.5,17.83,-28,-37.1,2315,PASS
5G,2,802.11n,MCS7,20,112,15~19.5,17.09,-28,-37.6,2593,PASS
5G,2,802.11n,MCS7,20,116,15~19.5,16.72,-28,-38.3,2505,PASS
5G,2,802.11n,MCS7,20,120,15~19.5,16.91,-28,-37.1,2402,PASS
5G,2,802.11n,MCS7,20,124,15~19.5,17,-28,-37.1,2390,PASS
5G,2,802.11n,MCS7,20,128,15~19.5,17.1,-28,-37,2362,PASS
5G,2,802.11n,MCS7,20,132,15~19.5,16.98,-28,-37.4,2496,PASS
5G,2,802.11n,MCS7,20,136,15~19.5,16.88,-28,-36.8,2581,PASS
5G,2,802.11n,MCS7,20,140,15~19.5,16.88,-28,-36.8,2480,PASS
5G,2,802.11n,MCS7,20,144,15~19.5,17.15,-28,-36.8,2484,PASS
5G,2,802.11n,MCS7,20,149,15~19.5,16.71,-28,-36.8,2344,PASS
5G,2,802.11n,MCS7,20,153,15~19.5,16.71,-28,-37.5,2677,PASS
5G,2,802.11n,MCS7,20,157,15~19.5,16.68,-28,-38.2,2592,PASS
5G,2,802.11n,MCS7,20,161,15~19.5,16.71,-28,-38.5,2492,PASS
5G,2,802.11n,MCS7,20,165,15~19.5,16.9,-28,-38.2,2516,PASS
5G,1,802.11ac,MCS0,20,184,19.5~24,21.22,-5,-24.8,2551,PASS
5G,1,802.11ac,MCS0,20,36,19.5~24,21.05,-5,-26.8,2535,PASS
5G,1,802.11ac,MCS0,20,40,19.5~24,20.55,-5,-28.1,2550,PASS
5G,1,802.11ac,MCS0,20,44,19.5~24,20.69,-5,-26.5,2553,PASS
5G,1,802.11ac,MCS0,20,48,19.5~24,20.76,-5,-25.9,2541,PASS
5G,1,802.11ac,MCS0,20,52,19.5~24,20.46,-5,-26.8,2369,PASS
5G,1,802.11ac,MCS0,20,56,19.5~24,20.3,-5,-25.9,2301,PASS
5G,1,802.11ac,MCS0,20,60,19.5~24,20.88,-5,-21.7,2337,PASS
5G,1,802.11ac,MCS0,20,64,19.5~24,20.3,-5,-21.7,2219,PASS
5G,1,802.11ac,MCS0,20,100,19.5~24,20.79,-5,-26.1,2349,PASS
5G,1,802.11ac,MCS0,20,104,19.5~24,20.98,-5,-26.4,2304,PASS
5G,1,802.11ac,MCS0,20,108,19.5~24,20.6,-5,-27.4,2382,PASS
5G,1,802.11ac,MCS0,20,112,19.5~24,20.67,-5,-28.2,2151,PASS
5G,1,802.11ac,MCS0,20,116,19.5~24,20.79,-5,-29.6,2227,PASS
5G,1,802.11ac,MCS0,20,120,19.5~24,20.89,-5,-29,2244,PASS
5G,1,802.11ac,MCS0,20,124,19.5~24,20.65,-5,-28.6,2145,PASS
5G,1,802.11ac,MCS0,20,128,19.5~24,20.67,-5,-26.2,2223,PASS
5G,1,802.11ac,MCS0,20,132,19.5~24,20.57,-5,-25,1957,PASS
5G,1,802.11ac,MCS0,20,136,19.5~24,20.63,-5,-24.7,2073,PASS
5G,1,802.11ac,MCS0,20,140,19.5~24,20.69,-5,-24.9,2070,PASS
5G,1,802.11ac,MCS0,20,144,19.5~24,21.13,-5,-25,2068,PASS
5G,1,802.11ac,MCS0,20,149,19.5~24,20.7,-5,-27.5,1940,PASS
5G,1,802.11ac,MCS0,20,153,19.5~24,20.73,-5,-29,1933,PASS
5G,1,802.11ac,MCS0,20,157,19.5~24,21.08,-5,-30.3,1943,PASS
5G,1,802.11ac,MCS0,20,161,19.5~24,21.07,-5,-31,1900,PASS
5G,1,802.11ac,MCS0,20,165,19.5~24,20.98,-5,-31,1953,PASS
5G,2,802.11ac,MCS0,20,184,19.5~24,20.9,-5,-29.4,1648,PASS
5G,2,802.11ac,MCS0,20,36,19.5~24,20.59,-5,-28,1855,PASS
5G,2,802.11ac,MCS0,20,40,19.5~24,20.29,-5,-27.3,1763,PASS
5G,2,802.11ac,MCS0,20,44,19.5~24,20.45,-5,-24.9,1839,PASS
5G,2,802.11ac,MCS0,20,48,19.5~24,20.5,-5,-24.8,1822,PASS
5G,2,802.11ac,MCS0,20,52,19.5~24,20.58,-5,-25.8,1723,PASS
5G,2,802.11ac,MCS0,20,56,19.5~24,20.54,-5,-26.4,1746,PASS
5G,2,802.11ac,MCS0,20,60,19.5~24,20.81,-5,-25.2,1756,PASS
5G,2,802.11ac,MCS0,20,64,19.5~24,20.68,-5,-25.9,1661,PASS
5G,2,802.11ac,MCS0,20,100,19.5~24,20.55,-5,-33.4,1690,PASS
5G,2,802.11ac,MCS0,20,104,19.5~24,20.6,-5,-34.8,1709,PASS
5G,2,802.11ac,MCS0,20,108,19.5~24,21.63,-5,-28,1799,PASS
5G,2,802.11ac,MCS0,20,112,19.5~24,20.79,-5,-27.8,1661,PASS
5G,2,802.11ac,MCS0,20,116,19.5~24,20.39,-5,-26.8,1803,PASS
5G,2,802.11ac,MCS0,20,120,19.5~24,20.49,-5,-24.5,1856,PASS
5G,2,802.11ac,MCS0,20,124,19.5~24,20.55,-5,-24.2,1674,PASS
5G,2,802.11ac,MCS0,20,128,19.5~24,20.67,-5,-24.6,1928,PASS
5G,2,802.11ac,MCS0,20,132,19.5~24,20.71,-5,-25.5,1882,PASS
5G,2,802.11ac,MCS0,20,136,19.5~24,20.69,-5,-27.4,1804,PASS
5G,2,802.11ac,MCS0,20,140,19.5~24,21.05,-5,-28.8,1882,PASS
5G,2,802.11ac,MCS0,20,144,19.5~24,21.32,-5,-29.8,1910,PASS
5G,2,802.11ac,MCS0,20,149,19.5~24,20.75,-5,-31.9,1774,PASS
5G,2,802.11ac,MCS0,20,153,19.5~24,20.67,-5,-31.5,1646,PASS
5G,2,802.11ac,MCS0,20,157,19.5~24,20.58,-5,-30.9,1939,PASS
5G,2,802.11ac,MCS0,20,161,19.5~24,20.68,-5,-28.7,1830,PASS
5G,2,802.11ac,MCS0,20,165,19.5~24,20.68,-5,-27.5,1929,PASS
5G,1,802.11ac,MCS9,20,184,14.5~19,16.57,-32,-38.3,1476,PASS
5G,1,802.11ac,MCS9,20,36,14.5~19,16.5,-32,-38.2,1699,PASS
5G,1,802.11ac,MCS9,20,40,14.5~19,16.2,-32,-38.3,1423,PASS
5G,1,802.11ac,MCS9,20,44,14.5~19,16.32,-32,-38.3,1701,PASS
5G,1,802.11ac,MCS9,20,48,14.5~19,16.48,-32,-38.6,1544,PASS
5G,1,802.11ac,MCS9,20,52,14.5~19,16.17,-32,-38.9,1350,PASS
5G,1,802.11ac,MCS9,20,56,14.5~19,16.05,-32,-38.4,1567,PASS
5G,1,802.11ac,MCS9,20,60,14.5~19,16.98,-32,-35.5,1636,PASS
5G,1,802.11ac,MCS9,20,64,14.5~19,16.35,-32,-35.8,1393,PASS
5G,1,802.11ac,MCS9,20,100,14.5~19,16.63,-32,-37.6,1568,PASS
5G,1,802.11ac,MCS9,20,104,14.5~19,16.71,-32,-37.4,1615,PASS
5G,1,802.11ac,MCS9,20,108,14.5~19,16.31,-32,-36.9,1631,PASS
5G,1,802.11ac,MCS9,20,112,14.5~19,16.31,-32,-36.2,1462,PASS
5G,1,802.11ac,MCS9,20,116,14.5~19,16.42,-32,-36.2,1545,PASS
5G,1,802.11ac,MCS9,20,120,14.5~19,16.33,-32,-36.6,1760,PASS
5G,1,802.11ac,MCS9,20,124,14.5~19,16.22,-32,-36.8,1405,PASS
5G,1,802.11ac,MCS9,20,128,14.5~19,16.5,-32,-37.1,1571,PASS
5G,1,802.11ac,MCS9,20,132,14.5~19,16.29,-32,-37,1630,PASS
5G,1,802.11ac,MCS9,20,136,14.5~19,16.34,-32,-36.9,1570,PASS
5G,1,802.11ac,MCS9,20,140,14.5~19,16.58,-32,-36.5,1591,PASS
5G,1,802.11ac,MCS9,20,144,14.5~19,16.76,-32,-36.1,1653,PASS
5G,1,802.11ac,MCS9,20,149,14.5~19,16.23,-32,-35.6,1558,PASS
5G,1,802.11ac,MCS9,20,153,14.5~19,16.27,-32,-35,1701,PASS
5G,1,802.11ac,MCS9,20,157,14.5~19,16.59,-32,-35.1,1556,PASS
5G,1,802.11ac,MCS9,20,161,14.5~19,16.45,-32,-35.3,1672,PASS
5G,1,802.11ac,MCS9,20,165,14.5~19,16.46,-32,-35.4,1711,PASS
5G,2,802.11ac,MCS9,20,184,14.5~19,16.16,-32,-37.2,1627,PASS
5G,2,802.11ac,MCS9,20,36,14.5~19,16.31,-32,-38.5,1711,PASS
5G,2,802.11ac,MCS9,20,40,14.5~19,16.13,-32,-38.6,1585,PASS
5G,2,802.11ac,MCS9,20,44,14.5~19,16.22,-32,-38.4,1687,PASS
5G,2,802.11ac,MCS9,20,48,14.5~19,16.27,-32,-38.1,1612,PASS
5G,2,802.11ac,MCS9,20,52,14.5~19,16.19,-32,-38.7,1564,PASS
5G,2,802.11ac,MCS9,20,56,14.5~19,16.32,-32,-38.1,1555,PASS
5G,2,802.11ac,MCS9,20,60,14.5~19,16.57,-32,-37.6,1626,PASS
5G,2,802.11ac,MCS9,20,64,14.5~19,16.16,-32,-37.4,1592,PASS
5G,2,802.11ac,MCS9,20,100,14.5~19,15.86,-32,-37.5,1624,PASS
5G,2,802.11ac,MCS9,20,104,14.5~19,16.01,-32,-37.3,1794,PASS
5G,2,802.11ac,MCS9,20,108,14.5~19,17.2,-32,-37.1,1727,PASS
5G,2,802.11ac,MCS9,20,112,14.5~19,16.48,-32,-37.7,1847,PASS
5G,2,802.11ac,MCS9,20,116,14.5~19,16.1,-32,-38,1581,PASS
5G,2,802.11ac,MCS9,20,120,14.5~19,16.16,-32,-33.6,1901,PASS
5G,2,802.11ac,MCS9,20,124,14.5~19,16.35,-32,-37.9,1910,PASS
5G,2,802.11ac,MCS9,20,128,14.5~19,16.37,-32,-38,1878,PASS
5G,2,802.11ac,MCS9,20,132,14.5~19,16.29,-32,-37.3,1913,PASS
5G,2,802.11ac,MCS9,20,136,14.5~19,16.27,-32,-36.9,1773,PASS
5G,2,802.11ac,MCS9,20,140,14.5~19,16.28,-32,-36.6,1816,PASS
5G,2,802.11ac,MCS9,20,144,14.5~19,16.53,-32,-36.4,1947,PASS
5G,2,802.11ac,MCS9,20,149,14.5~19,15.99,-32,-37.1,1839,PASS
5G,2,802.11ac,MCS9,20,153,14.5~19,16.01,-32,-37.4,2083,PASS
5G,2,802.11ac,MCS9,20,157,14.5~19,16.06,-32,-38,1808,PASS
5G,2,802.11ac,MCS9,20,161,14.5~19,16,-32,-38.2,2046,PASS
5G,2,802.11ac,MCS9,20,165,14.5~19,16.15,-32,-37.9,1951,PASS
5G,1,802.11ac,MCS0,80,42,19~23.5,20.8,-5,-26.6,2117,PASS
5G,1,802.11ac,MCS0,80,58,19~23.5,21.19,-5,-20.9,1955,PASS
5G,1,802.11ac,MCS0,80,106,19~23.5,20.85,-5,-25.6,1803,PASS
5G,1,802.11ac,MCS0,80,122,19~23.5,20.63,-5,-27.5,1899,PASS
5G,1,802.11ac,MCS0,80,138,19~23.5,20.68,-5,-24,2024,PASS
5G,1,802.11ac,MCS0,80,155,19~23.5,20.41,-5,-25.2,1962,PASS
5G,2,802.11ac,MCS0,80,42,19~23.5,20.5,-5,-24.2,1717,PASS
5G,2,802.11ac,MCS0,80,58,19~23.5,20.8,-5,-23.9,1883,PASS
5G,2,802.11ac,MCS0,80,106,19~23.5,21.86,-5,-26.7,1661,PASS
5G,2,802.11ac,MCS0,80,122,19~23.5,20.54,-5,-23.3,1669,PASS
5G,2,802.11ac,MCS0,80,138,19~23.5,20.85,-5,-27.1,2027,PASS
5G,2,802.11ac,MCS0,80,155,19~23.5,20.44,-5,-29.9,1780,PASS
5G,1,802.11ac,MCS9,80,42,14~18.5,15.99,-32,-37.9,1568,PASS
5G,1,802.11ac,MCS9,80,58,14~18.5,17.09,-32,-36.6,1535,PASS
5G,1,802.11ac,MCS9,80,106,14~18.5,16.27,-32,-37.1,1507,PASS
5G,1,802.11ac,MCS9,80,122,14~18.5,15.86,-32,-36.6,1665,PASS
5G,1,802.11ac,MCS9,80,138,14~18.5,16.17,-32,-36.5,1653,PASS
5G,1,802.11ac,MCS9,80,155,14~18.5,16.03,-32,-35.2,1744,PASS
5G,2,802.11ac,MCS9,80,42,14~18.5,16.04,-32,-38.5,1639,PASS
5G,2,802.11ac,MCS9,80,58,14~18.5,16.32,-32,-37.9,1494,PASS
5G,2,802.11ac,MCS9,80,106,14~18.5,17.25,-32,-36.8,1600,PASS
5G,2,802.11ac,MCS9,80,122,14~18.5,16.02,-32,-37.4,1631,PASS
5G,2,802.11ac,MCS9,80,138,14~18.5,16,-32,-36.7,1869,PASS
5G,2,802.11ac,MCS9,80,155,14~18.5,15.55,-32,-37.8,1710,PASS
